cpus=4
          stress-2710  [002]  9231.160293599:          sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9232.935216518: (+4024259) sched_wakeup:         kworker/2:0:2671 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9232.935227444: (+10926) sched_switch:         stress:2709 [120] R ==> kworker/2:0:2671 [120]
     kworker/2:0-2671  [002]  9232.935253147: (+25703) sched_switch:         kworker/2:0:2671 [120] W ==> stress:2715 [120]
          stress-2715  [002]  9232.943202203: (+7949056) sched_switch:         stress:2715 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9232.944825814: (+1623611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9232.944834999: (+9185)  sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9232.944879796: (+44797) sched_switch:         ngrok:555 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9232.945571166: (+691370) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9232.945575259: (+4093)  sched_switch:         stress:2710 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9232.945593333: (+18074) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9232.945923407: (+330074) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9232.945928518: (+5111)  sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9232.945959129: (+30611) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9232.945981610: (+22481) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9232.946005944: (+24334) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9232.946020296: (+14352) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9232.946048944: (+28648) sched_switch:         ngrok:555 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9232.955199333: (+9150389) sched_switch:         stress:2710 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9232.955648684: (+449351) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9232.955653629: (+4945)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9232.955668221: (+14592) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9232.963216073: (+7547852) sched_switch:         stress:2709 [120] R ==> stress:2715 [120]
          stress-2715  [002]  9232.971205055: (+7988982) sched_switch:         stress:2715 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9232.979221907: (+8016852) sched_switch:         stress:2709 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9232.987206832: (+7984925) sched_switch:         stress:2710 [120] R ==> stress:2715 [120]
          stress-2715  [002]  9232.995119758: (+7912926) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9232.995127740: (+7982)  sched_switch:         stress:2715 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9232.995194073: (+66333) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9232.995583351: (+389278) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9232.995589999: (+6648)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9232.995616129: (+26130) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9232.996240499: (+624370) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9232.996252129: (+11630) sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9232.996296832: (+44703) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9232.996335888: (+39056) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9232.996359314: (+23426) sched_switch:         ngrok:552 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9233.003211073: (+6851759) sched_switch:         stress:2710 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.005678777: (+2467704) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.005688462: (+9685)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.005712406: (+23944) sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.015214406: (+9502000) sched_switch:         stress:2715 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.023233499: (+8019093) sched_switch:         stress:2709 [120] R ==> stress:2713 [120]
          stress-2713  [002]  9233.031217962: (+7984463) sched_switch:         stress:2713 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.039219480: (+8001518) sched_switch:         stress:2710 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.045407517: (+6188037) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.045420406: (+12889) sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.045495573: (+75167) sched_switch:         ngrok:555 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.045596999: (+101426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.045603406: (+6407)  sched_switch:         stress:2715 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.045624147: (+20741) sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.046529573: (+905426) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.046534777: (+5204)  sched_switch:         stress:2715 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.046573647: (+38870) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.046608703: (+35056) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.046641277: (+32574) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.046661480: (+20203) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.046701666: (+40186) sched_switch:         ngrok:555 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.051223999: (+4522333) sched_switch:         stress:2715 [120] R ==> stress:2713 [120]
          stress-2713  [002]  9233.055679517: (+4455518) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2713  [002]  9233.055683017: (+3500)  sched_switch:         stress:2713 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.055696184: (+13167) sched_switch:         ngrok:515 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9233.063225740: (+7529556) sched_switch:         stress:2710 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.067262888: (+4037148) sched_wakeup:         kworker/2:0:2671 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.067276777: (+13889) sched_switch:         stress:2709 [120] R ==> kworker/2:0:2671 [120]
     kworker/2:0-2671  [002]  9233.067317147: (+40370) sched_switch:         kworker/2:0:2671 [120] W ==> stress:2715 [120]
          stress-2715  [002]  9233.075230665: (+7913518) sched_switch:         stress:2715 [120] R ==> stress:2713 [120]
          stress-2713  [002]  9233.083230702: (+8000037) sched_switch:         stress:2713 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.091255851: (+8025149) sched_switch:         stress:2709 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.094775147: (+3519296) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.094783999: (+8852)  sched_switch:         stress:2710 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.094848851: (+64852) sched_switch:         ngrok:555 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.095602999: (+754148) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.095606406: (+3407)  sched_switch:         stress:2715 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.095623443: (+17037) sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.095883665: (+260222) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.095887036: (+3371)  sched_switch:         stress:2715 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.095913758: (+26722) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.095940221: (+26463) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.095957295: (+17074) sched_switch:         ngrok:552 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.103236073: (+7278778) sched_switch:         stress:2715 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.105675499: (+2439426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.105678702: (+3203)  sched_switch:         stress:2710 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.105689776: (+11074) sched_switch:         ngrok:515 [120] S ==> stress:2713 [120]
          stress-2713  [002]  9233.111237721: (+5547945) sched_switch:         stress:2713 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.119243610: (+8005889) sched_switch:         stress:2710 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.127257313: (+8013703) sched_switch:         stress:2709 [120] R ==> stress:2713 [120]
          stress-2713  [002]  9233.135244184: (+7986871) sched_switch:         stress:2713 [120] R ==> stress:2715 [120]
          stress-2715  [002]  9233.143250202: (+8006018) sched_switch:         stress:2715 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.145005813: (+1755611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.145013943: (+8130)  sched_switch:         stress:2710 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.145073887: (+59944) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.145622573: (+548686) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.145633647: (+11074) sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.145656999: (+23352) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.146117443: (+460444) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.146127387: (+9944)  sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.146171739: (+44352) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.146200850: (+29111) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.146232073: (+31223) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.146249036: (+16963) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.146282313: (+33277) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.151263369: (+4981056) sched_switch:         stress:2709 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.155712684: (+4449315) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.155716350: (+3666)  sched_switch:         stress:2710 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.155737424: (+21074) sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.163250610: (+7513186) sched_switch:         stress:2715 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.171252350: (+8001740) sched_switch:         stress:2710 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.179265350: (+8013000) sched_switch:         stress:2709 [120] R ==> stress:2715 [120]
          stress-2715  [002]  9233.187256850: (+7991500) sched_switch:         stress:2715 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.191283424: (+4026574) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.191293184: (+9760)  sched_switch:         stress:2710 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002]  9233.191323906: (+30722) sched_switch:         kcompactd0:43 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.195356350: (+4032444) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.195364054: (+7704)  sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.195414665: (+50611) sched_switch:         ngrok:555 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9233.195631146: (+216481) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.195635443: (+4297)  sched_switch:         stress:2710 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.195653350: (+17907) sched_switch:         ngrok:515 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9233.196454924: (+801574) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.196458017: (+3093)  sched_switch:         stress:2710 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.196485813: (+27796) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.196509609: (+23796) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.196532739: (+23130) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.196546832: (+14093) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.196575609: (+28777) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.198635998: (+2060389) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.198647072: (+11074) sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.198679480: (+32408) sched_switch:         ngrok:555 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9233.199723943: (+1044463) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.199727221: (+3278)  sched_switch:         stress:2710 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.199748739: (+21518) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.199998535: (+249796) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.200017535: (+19000) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.200028776: (+11241) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.200054295: (+25519) sched_switch:         ngrok:555 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.200138221: (+83926) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.200142369: (+4148)  sched_switch:         stress:2715 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002]  9233.200149202: (+6833)  sched_switch:         kworker/u9:1:263 [100] W ==> stress:2715 [120]
          stress-2715  [002]  9233.205705961: (+5556759) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.205709313: (+3352)  sched_switch:         stress:2715 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.205723758: (+14445) sched_switch:         ngrok:515 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9233.215263424: (+9539666) sched_switch:         stress:2710 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.223278850: (+8015426) sched_switch:         stress:2709 [120] R ==> stress:2715 [120]
          stress-2715  [002]  9233.231280998: (+8002148) sched_switch:         stress:2715 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.239288461: (+8007463) sched_switch:         stress:2709 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.245116017: (+5827556) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.245119831: (+3814)  sched_switch:         stress:2710 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.245163980: (+44149) sched_switch:         ngrok:555 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.245641035: (+477055) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.245645406: (+4371)  sched_switch:         stress:2715 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.245664128: (+18722) sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.246205720: (+541592) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.246208887: (+3167)  sched_switch:         stress:2715 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.246235017: (+26130) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.246258294: (+23277) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.246275294: (+17000) sched_switch:         ngrok:552 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.255299554: (+9024260) sched_switch:         stress:2715 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.255726757: (+427203) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.255736128: (+9371)  sched_switch:         stress:2710 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.255762702: (+26574) sched_switch:         ngrok:515 [120] S ==> stress:2710 [120]
          stress-2710  [002]  9233.263297591: (+7534889) sched_switch:         stress:2710 [120] R ==> stress:2707 [120]
          stress-2707  [002]  9233.271277461: (+7979870) sched_switch:         stress:2707 [120] R ==> stress:2710 [120]
          stress-2710  [002]  9233.272531628: (+1254167) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-2710  [002]  9233.272534609: (+2981)  sched_switch:         stress:2710 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002]  9233.272540572: (+5963)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
    kworker/u9:1-263   [002]  9233.272545683: (+5111)  sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:555 [120]
           ngrok-555   [002]  9233.272584776: (+39093) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.272587535: (+2759)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.272604554: (+17019) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.272611128: (+6574)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.272613350: (+2222)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.272628313: (+14963) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.272700442: (+72129) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.272704017: (+3575)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.272714294: (+10277) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.272746239: (+31945) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.272786183: (+39944) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.272789702: (+3519)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.272799368: (+9666)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.272871609: (+72241) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.272875442: (+3833)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.272884720: (+9278)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.272946572: (+61852) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.272955831: (+9259)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.272959498: (+3667)  sched_switch:         ngrok:552 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.272963072: (+3574)  sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
           ngrok-515   [002]  9233.272966239: (+3167)  sched_switch:         ngrok:515 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002]  9233.272970276: (+4037)  sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:515 [120]
           ngrok-515   [002]  9233.272978646: (+8370)  sched_switch:         ngrok:515 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.272996017: (+17371) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.273008776: (+12759) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.273034183: (+25407) sched_switch:         ngrok:555 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.273049887: (+15704) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.273053702: (+3815)  sched_switch:         stress:2715 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.273063702: (+10000) sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.273070924: (+7222)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.273073535: (+2611)  sched_switch:         stress:2715 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9233.273086554: (+13019) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.273089183: (+2629)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.273101165: (+11982) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.273107683: (+6518)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.273110017: (+2334)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.273119350: (+9333)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.273159239: (+39889) sched_switch:         ngrok:555 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.273190405: (+31166) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.273193998: (+3593)  sched_switch:         stress:2715 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.273203517: (+9519)  sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.274632442: (+1428925) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.274635276: (+2834)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.274638035: (+2759)  sched_switch:         stress:2715 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002]  9233.274642165: (+4130)  sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:555 [120]
           ngrok-555   [002]  9233.274655868: (+13703) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.274658387: (+2519)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.274670868: (+12481) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.274677331: (+6463)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.274679628: (+2297)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.274689776: (+10148) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.274711109: (+21333) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.274762387: (+51278) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.274776183: (+13796) sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.274786072: (+9889)  sched_switch:         ngrok:515 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.274802035: (+15963) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.274848405: (+46370) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.274853535: (+5130)  sched_switch:         ngrok:555 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002]  9233.274858461: (+4926)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
    kworker/u9:1-263   [002]  9233.274863220: (+4759)  sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:515 [120]
           ngrok-515   [002]  9233.274872313: (+9093)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.274903072: (+30759) sched_switch:         ngrok:555 [120] S ==> stress:2707 [120]
          stress-2707  [002]  9233.274943479: (+40407) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.274947183: (+3704)  sched_switch:         stress:2707 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.274956905: (+9722)  sched_switch:         ngrok:515 [120] S ==> stress:2707 [120]
          stress-2707  [002]  9233.275290091: (+333186) sched_wakeup:         kworker/2:0:2671 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.275295942: (+5851)  sched_switch:         stress:2707 [120] R ==> kworker/2:0:2671 [120]
     kworker/2:0-2671  [002]  9233.275318831: (+22889) sched_switch:         kworker/2:0:2671 [120] W ==> stress:2710 [120]
          stress-2710  [002]  9233.283280702: (+7961871) sched_switch:         stress:2710 [120] R ==> stress:2707 [120]
          stress-2707  [002]  9233.291288665: (+8007963) sched_switch:         stress:2707 [120] R ==> stress:2715 [120]
          stress-2715  [002]  9233.294871053: (+3582388) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.294883109: (+12056) sched_switch:         stress:2715 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9233.294941553: (+58444) sched_switch:         ngrok:552 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.295324628: (+383075) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
