cpus=4
       trace-cmd-3101  [000] 14509.398985723:          sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323710282: (+8056)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323713263: (+2981)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323721949: (+8686)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323730171: (+8222)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323733171: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323746986: (+13815) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323755430: (+8444)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323758504: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323767263: (+8759)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323775356: (+8093)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323778412: (+3056)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323787430: (+9018)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323795578: (+8148)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323798578: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323807356: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323815541: (+8185)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323818560: (+3019)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323827226: (+8666)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323835300: (+8074)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323838226: (+2926)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323846912: (+8686)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323854967: (+8055)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323858134: (+3167)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323871912: (+13778) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323880319: (+8407)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323883374: (+3055)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323892245: (+8871)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323900356: (+8111)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323903300: (+2944)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323912374: (+9074)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323920615: (+8241)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323923597: (+2982)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323932393: (+8796)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323940467: (+8074)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323943578: (+3111)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323952374: (+8796)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323960486: (+8112)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323963467: (+2981)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323972171: (+8704)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.323980319: (+8148)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.323983374: (+3055)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.323997171: (+13797) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324005597: (+8426)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324008671: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324017523: (+8852)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324025652: (+8129)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324028726: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324037708: (+8982)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324045874: (+8166)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324048874: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324057615: (+8741)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324066374: (+8759)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324069504: (+3130)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324078263: (+8759)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324086430: (+8167)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324089782: (+3352)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324098486: (+8704)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324106689: (+8203)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324109708: (+3019)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324123504: (+13796) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324131986: (+8482)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324135134: (+3148)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324143930: (+8796)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324152152: (+8222)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324155152: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324164152: (+9000)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324172263: (+8111)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324175356: (+3093)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324184134: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324192319: (+8185)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324195319: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324204023: (+8704)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324212226: (+8203)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324215319: (+3093)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324224097: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324232263: (+8166)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324235171: (+2908)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324249041: (+13870) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324257504: (+8463)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324260689: (+3185)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324269449: (+8760)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324277578: (+8129)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324280523: (+2945)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324289560: (+9037)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324297819: (+8259)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324300819: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324309560: (+8741)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324321134: (+11574) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324324245: (+3111)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324333023: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324341263: (+8240)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324344337: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324353115: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324361319: (+8204)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324364486: (+3167)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324378263: (+13777) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324386782: (+8519)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324389856: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324398689: (+8833)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324406874: (+8185)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324409893: (+3019)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324418837: (+8944)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324427097: (+8260)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324430282: (+3185)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324439041: (+8759)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324447226: (+8185)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324450282: (+3056)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324459060: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324467171: (+8111)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324470208: (+3037)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324478912: (+8704)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324487282: (+8370)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324490356: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324504282: (+13926) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324512634: (+8352)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324515800: (+3166)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324524523: (+8723)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324532652: (+8129)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324535708: (+3056)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324544689: (+8981)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324553578: (+8889)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324556726: (+3148)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324565578: (+8852)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324573745: (+8167)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324576893: (+3148)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324585634: (+8741)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324593800: (+8166)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324596874: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324605541: (+8667)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324613634: (+8093)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324616652: (+3018)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324630486: (+13834) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324638967: (+8481)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324642041: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324650763: (+8722)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324658874: (+8111)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324662041: (+3167)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324671004: (+8963)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324679171: (+8167)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324682226: (+3055)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324690986: (+8760)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324699041: (+8055)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324702060: (+3019)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324710819: (+8759)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324718986: (+8167)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324722004: (+3018)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324730837: (+8833)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324739097: (+8260)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324742208: (+3111)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324756004: (+13796) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324764449: (+8445)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324767504: (+3055)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324776300: (+8796)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324784523: (+8223)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324787523: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324796504: (+8981)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324804745: (+8241)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324807708: (+2963)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324816356: (+8648)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324824449: (+8093)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324827615: (+3166)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324836356: (+8741)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324844412: (+8056)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324847430: (+3018)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324856171: (+8741)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324864356: (+8185)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324867374: (+3018)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324881171: (+13797) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324889504: (+8333)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324892634: (+3130)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324901412: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324909652: (+8240)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324912726: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324921782: (+9056)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324930060: (+8278)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324933078: (+3018)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324941856: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324950115: (+8259)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324953152: (+3037)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324961912: (+8760)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324970134: (+8222)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324973226: (+3092)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.324981967: (+8741)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.324990134: (+8167)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.324993282: (+3148)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325007171: (+13889) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325015578: (+8407)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325018634: (+3056)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325027356: (+8722)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325036134: (+8778)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325039300: (+3166)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325048319: (+9019)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325056597: (+8278)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325059708: (+3111)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325068412: (+8704)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325076597: (+8185)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325079597: (+3000)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325088393: (+8796)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325096597: (+8204)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325099578: (+2981)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325108282: (+8704)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325116374: (+8092)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325119393: (+3019)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325133152: (+13759) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325141449: (+8297)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325144615: (+3166)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325153430: (+8815)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325161615: (+8185)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325164634: (+3019)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325173578: (+8944)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325181856: (+8278)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.325184837: (+2981)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.325193615: (+8778)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.325201689: (+8074)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
