cpus=4
          stress-3540  [000] 14846.206854679:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14847.234700082: (+21611) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.247799082: (+13099000) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.247809545: (+10463) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.247844582: (+35037) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.247871527: (+26945) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.247931712: (+60185) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.247954082: (+22370) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.261061101: (+13107019) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.261071156: (+10055) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.261103212: (+32056) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.261133471: (+30259) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.261186564: (+53093) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.261210915: (+24351) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.277591119: (+16380204) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.277598897: (+7778)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.277626323: (+27426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.277654138: (+27815) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.277701638: (+47500) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.277724489: (+22851) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.290827045: (+13102556) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.290837415: (+10370) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.290864582: (+27167) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.290889915: (+25333) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.290945230: (+55315) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.290967434: (+22204) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.304068693: (+13101259) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.304079749: (+11056) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.304113175: (+33426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.304136841: (+23666) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.304196267: (+59426) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.304217341: (+21074) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.317327286: (+13109945) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.317343267: (+15981) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.317390804: (+47537) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.317448249: (+57445) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.317469489: (+21240) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.330579434: (+13109945) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.330587508: (+8074)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.330614804: (+27296) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.330641952: (+27148) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.330696693: (+54741) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.330719600: (+22907) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.343805915: (+13086315) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.343811285: (+5370)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.343828804: (+17519) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3534 [120]
          stress-3534  [000] 14847.343835434: (+6630)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.343839137: (+3703)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.343854804: (+15667) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.343895841: (+41037) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.343909860: (+14019) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.357011693: (+13101833) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.357021026: (+9333)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.357049193: (+28167) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.357076563: (+27370) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.357128508: (+51945) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.357147230: (+18722) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.370253841: (+13106611) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.370258378: (+4537)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.370280785: (+22407) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.370300397: (+19612) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.370342971: (+42574) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.370359008: (+16037) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.383483896: (+13124888) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.383493008: (+9112)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.383521082: (+28074) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.383548582: (+27500) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.383603508: (+54926) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.383630396: (+26888) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14847.383640785: (+10389) sched_switch:         ksoftirqd/0:12 [120] S ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14847.389179322: (+5538537) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3534 [120]
          stress-3534  [000] 14847.396835433: (+7656111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.396846100: (+10667) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.396917304: (+71204) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.396972859: (+55555) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.397004082: (+31223) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.397350878: (+346796) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.397355693: (+4815)  sched_switch:         stress:3534 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [000] 14847.397370748: (+15055) sched_switch:         kcompactd0:43 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.410165804: (+12795056) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.410174545: (+8741)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.410199378: (+24833) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.410225230: (+25852) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.410276415: (+51185) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.410298063: (+21648) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.423476674: (+13178611) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.423481674: (+5000)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.423498322: (+16648) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3534 [120]
          stress-3534  [000] 14847.423505248: (+6926)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.423508619: (+3371)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.423524007: (+15388) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.423566156: (+42149) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.423579915: (+13759) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.436710489: (+13130574) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.436719341: (+8852)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.436752767: (+33426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.436784007: (+31240) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.436842341: (+58334) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.436861359: (+19018) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.449947989: (+13086630) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.449953544: (+5555)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.449980415: (+26871) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.450001044: (+20629) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.450046896: (+45852) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.450067007: (+20111) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.463192489: (+13125482) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.463200618: (+8129)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.463238341: (+37723) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.463304896: (+66555) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.463426044: (+121148) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.463455026: (+28982) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.476440155: (+12985129) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.476449285: (+9130)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.476514637: (+65352) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.476563970: (+49333) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.476587378: (+23408) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.492985692: (+16398314) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.492990600: (+4908)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.493016933: (+26333) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.493036637: (+19704) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.493083396: (+46759) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.493104822: (+21426) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.506217063: (+13112241) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.506225803: (+8740)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.506256766: (+30963) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.506283915: (+27149) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.506336174: (+52259) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.506357063: (+20889) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.519460711: (+13103648) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.519472155: (+11444) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.519499748: (+27593) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.519526303: (+26555) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.519576211: (+49908) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.519597285: (+21074) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.532713470: (+13116185) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.532722396: (+8926)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.532754951: (+32555) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.532784729: (+29778) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.532832655: (+47926) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.532857433: (+24778) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.545938544: (+13081111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.545943563: (+5019)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.545960933: (+17370) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3534 [120]
          stress-3534  [000] 14847.545967229: (+6296)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.545970600: (+3371)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.545986525: (+15925) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.546026951: (+40426) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.546039248: (+12297) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.557359488: (+11320240) sched_wakeup:         thd:411 [120]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.557366562: (+7074)  sched_switch:         stress:3534 [120] R ==> thd:411 [120]
             thd-411   [000] 14847.557433433: (+66871) sched_switch:         thd:411 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.559164581: (+1731148) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.559174507: (+9926)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.559203285: (+28778) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.559232396: (+29111) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.559283451: (+51055) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.559306674: (+23223) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.572385285: (+13078611) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.572390933: (+5648)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.572416285: (+25352) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.572434636: (+18351) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.572476322: (+41686) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.572490359: (+14037) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.584177711: (+11687352) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.584187711: (+10000) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.584219081: (+31370) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.584242396: (+23315) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.584298303: (+55907) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.584323618: (+25315) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14847.584333748: (+10130) sched_switch:         ksoftirqd/0:12 [120] S ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14847.590219414: (+5885666) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3534 [120]
          stress-3534  [000] 14847.601143673: (+10924259) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.601158507: (+14834) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.601229914: (+71407) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.601280822: (+50908) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.601313192: (+32370) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.614371618: (+13058426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.614378729: (+7111)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.614409173: (+30444) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.614438136: (+28963) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.614486210: (+48074) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.614510081: (+23871) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.627604007: (+13093926) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.627612136: (+8129)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.627643692: (+31556) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.627675858: (+32166) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.627726340: (+50482) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.627752747: (+26407) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.640830340: (+13077593) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.640834933: (+4593)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.640850747: (+15814) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3534 [120]
          stress-3534  [000] 14847.640856692: (+5945)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.640860340: (+3648)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.640875192: (+14852) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.640915192: (+40000) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.640927618: (+12426) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.654056988: (+13129370) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.654067525: (+10537) sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.654097636: (+30111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.654124229: (+26593) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.654176562: (+52333) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.654195469: (+18907) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.667299692: (+13104223) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.667309414: (+9722)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.667342118: (+32704) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.667367618: (+25500) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14847.667422784: (+55166) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14847.667445655: (+22871) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3534 [120]
          stress-3534  [000] 14847.680524043: (+13078388) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3534  [000] 14847.680528951: (+4908)  sched_switch:         stress:3534 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14847.680544525: (+15574) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3534 [120]
          stress-3534  [000] 14847.680551469: (+6944)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
