cpus=4
       trace-cmd-3635  [002] 14880.765902139:          sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
    kworker/u9:1-263   [002] 14883.332396185: (+10703) sched_switch:         kworker/u9:1:263 [100] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14883.398584092: (+66187907) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14883.398588685: (+4593)  sched_switch:         swapper/2:0 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14883.398603611: (+14926) sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:553 [120]
           ngrok-553   [002] 14883.398695352: (+91741) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14883.400125037: (+1429685) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14883.400134648: (+9611)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14883.400156407: (+21759) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14883.400260389: (+103982) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14883.400262796: (+2407)  sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14883.400267074: (+4278)  sched_switch:         swapper/2:0 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14883.400271259: (+4185)  sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:553 [120]
           ngrok-553   [002] 14883.400458555: (+187296) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14883.604141869: (+203683314) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14883.604153388: (+11519) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14883.604170703: (+17315) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14883.752150610: (+147979907) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14883.752159313: (+8703)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14883.752173998: (+14685) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14883.808161535: (+55987537) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14883.808175017: (+13482) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14883.808194035: (+19018) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.012171164: (+203977129) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.012181516: (+10352) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.012194183: (+12667) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.040172534: (+27978351) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.040179849: (+7315)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.040191627: (+11778) sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.040199183: (+7556)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.040203516: (+4333)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.040213405: (+9889)  sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.040219831: (+6426)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.040224090: (+4259)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.040234294: (+10204) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.072187034: (+31952740) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.072193238: (+6204)  sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.072197775: (+4537)  sched_switch:         swapper/2:0 [120] R ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002] 14884.072214294: (+16519) sched_switch:         ksoftirqd/2:23 [120] S ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.072222756: (+8462)  sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.216188663: (+143965907) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.216198312: (+9649)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.216211719: (+13407) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.264190589: (+47978870) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.264199700: (+9111)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14884.264212589: (+12889) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.420203940: (+155991351) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.420213348: (+9408)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.420225070: (+11722) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.624219903: (+203994833) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.624230551: (+10648) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.624245940: (+15389) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.776232069: (+151986129) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.776240661: (+8592)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14884.776251495: (+10834) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.828236476: (+51984981) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.828245605: (+9129)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14884.828257254: (+11649) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.875615235: (+47357981) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.875620216: (+4981)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14884.875631902: (+11686) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.924612920: (+48981018) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.924617494: (+4574)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14884.924625605: (+8111)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14884.974759642: (+50134037) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14884.974764105: (+4463)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14884.974781253: (+17148) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.024934679: (+50153426) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.024939216: (+4537)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.024946864: (+7648)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.032254345: (+7307481) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.032265105: (+10760) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.032278086: (+12981) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.064254142: (+31976056) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.064262068: (+7926)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.064273197: (+11129) sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.064282975: (+9778)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.064287290: (+4315)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.064296586: (+9296)  sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.064303012: (+6426)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.064307086: (+4074)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.064317197: (+10111) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.075077605: (+10760408) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.075082142: (+4537)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.075098049: (+15907) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.125249919: (+50151870) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.125254327: (+4408)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.125261993: (+7666)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.175392363: (+50130370) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.175396882: (+4519)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.175410734: (+13852) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.225563585: (+50152851) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.225567993: (+4408)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.225575585: (+7592)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.236268622: (+10693037) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.236278678: (+10056) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.236291308: (+12630) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.274649178: (+38357870) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.274653641: (+4463)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.274668956: (+15315) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.288280215: (+13611259) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.288285641: (+5426)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14885.288297530: (+11889) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.324819437: (+36521907) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.324823807: (+4370)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.324832215: (+8408)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.374990733: (+50158518) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.374995474: (+4741)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.375018826: (+23352) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.425173399: (+50154573) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.425177788: (+4389)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.425185733: (+7945)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.440300585: (+15114852) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.440308918: (+8333)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.440329140: (+20222) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.475317510: (+34988370) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.475322010: (+4500)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.475338455: (+16445) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.525491269: (+50152814) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.525496621: (+5352)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.525504214: (+7593)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.575634584: (+50130370) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.575639066: (+4482)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.575654492: (+15426) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.624805528: (+49151036) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.624809991: (+4463)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.624817491: (+7500)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.644312510: (+19495019) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.644320010: (+7500)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.644332954: (+12944) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.674948861: (+30615907) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.674953287: (+4426)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.674969232: (+15945) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.725120009: (+50150777) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.725124472: (+4463)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.725132139: (+7667)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.775262824: (+50130685) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.775267269: (+4445)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.775281787: (+14518) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.800313991: (+25032204) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.800323528: (+9537)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14885.800336991: (+13463) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.825434805: (+25097814) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.825439250: (+4445)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.825447231: (+7981)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.848318287: (+22871056) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.848327565: (+9278)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14885.848338916: (+11351) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.875580750: (+27241834) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.875585231: (+4481)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.875597639: (+12408) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.875650898: (+53259) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.875656101: (+5203)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.875665342: (+9241)  sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.924713935: (+49048593) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.924718879: (+4944)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.924742342: (+23463) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.973790471: (+49048129) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.973795546: (+5075)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.973807879: (+12333) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.974856731: (+1048852) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.974861638: (+4907)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.974881527: (+19889) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14885.974894120: (+12593) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14885.974898620: (+4500)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14885.974919286: (+20666) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.023968305: (+49049019) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.023973212: (+4907)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.023984990: (+11778) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.025033953: (+1048963) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.025038805: (+4852)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.025058564: (+19759) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.052335786: (+27277222) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.052347230: (+11444) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.052359971: (+12741) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.074109341: (+21749370) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.074114471: (+5130)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.074127878: (+13407) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.075176582: (+1048704) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.075181360: (+4778)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.075201045: (+19685) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.075210527: (+9482)  sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.075215008: (+4481)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.075233971: (+18963) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.088343971: (+13110000) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.088357064: (+13093) sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.088361582: (+4518)  sched_switch:         swapper/2:0 [120] R ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002] 14886.088377767: (+16185) sched_switch:         ksoftirqd/2:23 [120] S ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.088391397: (+13630) sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.088398471: (+7074)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.088402823: (+4352)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.088412397: (+9574)  sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.088418786: (+6389)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.088422971: (+4185)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.088432971: (+10000) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.124293712: (+35860741) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.124304230: (+10518) sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.124336156: (+31926) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.125380230: (+1044074) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.125385304: (+5074)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.125423101: (+37797) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.174471082: (+49047981) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.174476082: (+5000)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.174488434: (+12352) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.175537304: (+1048870) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.175542137: (+4833)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.175562360: (+20223) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.175576841: (+14481) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.175581341: (+4500)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.175603730: (+22389) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.224653378: (+49049648) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.224658211: (+4833)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.224677174: (+18963) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.256351878: (+31674704) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.256362841: (+10963) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.256381007: (+18166) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.273728285: (+17347278) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.273733230: (+4945)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.273746267: (+13037) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.274795193: (+1048926) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.274799933: (+4740)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.274819859: (+19926) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.274828767: (+8908)  sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.274833285: (+4518)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.274852396: (+19111) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.312354600: (+37502204) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
