CPU 3 is empty
cpus=4
 task_client_B.a-3362  [002] 14764.225805436:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.366131402: (+3741)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.366145735: (+14333) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.366776883: (+631148) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.366780031: (+3148)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.366789272: (+9241)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.367194568: (+405296) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.367198439: (+3871)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.367211679: (+13240) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.367221679: (+10000) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.367231513: (+9834)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14768.367238272: (+6759)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14768.367257587: (+19315) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.376840494: (+9582907) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.376843624: (+3130)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.376853513: (+9889)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.416308735: (+39455222) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.416312475: (+3740)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.416326438: (+13963) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.416779272: (+452834) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.416782513: (+3241)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.416791716: (+9203)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.417375438: (+583722) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.417378698: (+3260)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.417389438: (+10740) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.417401087: (+11649) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.417409920: (+8833)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.426842679: (+9432759) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.426845809: (+3130)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.426855198: (+9389)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.432416068: (+5560870) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.432421883: (+5815)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14768.432430957: (+9074)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14768.466452586: (+34021629) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.466456309: (+3723)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.466470568: (+14259) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.466781309: (+310741) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.466784586: (+3277)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.466793735: (+9149)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.467519475: (+725740) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.467523105: (+3630)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.467536568: (+13463) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.467546586: (+10018) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.467556364: (+9778)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14768.467562920: (+6556)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14768.467582031: (+19111) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.476844901: (+9262870) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.476848031: (+3130)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.476857383: (+9352)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.516633049: (+39775666) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.516636808: (+3759)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.516650716: (+13908) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.516783512: (+132796) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.516786660: (+3148)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.516795790: (+9130)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.517700031: (+904241) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.517703716: (+3685)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.517714179: (+10463) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.517725605: (+11426) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.517734290: (+8685)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.526846994: (+9112704) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.526850216: (+3222)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.526859808: (+9592)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14768.544420827: (+17561019) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14768.544424864: (+4037)  sched_switch:         task_client_A.a:3360 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [000] 14768.544433938: (+9074)  sched_switch:         kcompactd0:43 [120] S ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [002] 14768.566776438: (+22342500) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.566780142: (+3704)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
   task_server.a-3358  [001] 14768.566785845: (+5703)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.566789253: (+3408)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-555   [002] 14768.566793530: (+4277)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-515   [001] 14768.566798975: (+5445)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
           ngrok-555   [002] 14768.566803345: (+4370)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.566813086: (+9741)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14768.566819549: (+6463)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14768.566838419: (+18870) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.576850049: (+10011630) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.576853160: (+3111)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.576862549: (+9389)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.615889586: (+39027037) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.615893252: (+3666)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.615906956: (+13704) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.616787901: (+880945) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.616791049: (+3148)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.616800401: (+9352)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.616956382: (+155981) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.616960178: (+3796)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.616970771: (+10593) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.616982160: (+11389) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.616990790: (+8630)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.626851808: (+9861018) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.626855197: (+3389)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.626865049: (+9852)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.636425049: (+9560000) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.636430252: (+5203)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14768.636438826: (+8574)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14768.666033530: (+29594704) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.666036826: (+3296)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.666052086: (+15260) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.666790382: (+738296) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.666793549: (+3167)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.666802586: (+9037)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.667100160: (+297574) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.667103882: (+3722)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.667117067: (+13185) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.667126975: (+9908)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.667136771: (+9796)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14768.667143437: (+6666)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14768.667162234: (+18797) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.676853789: (+9691555) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.676856863: (+3074)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.676866160: (+9297)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.688428011: (+11561851) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.688430882: (+2871)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14768.688440234: (+9352)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14768.716213104: (+27772870) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.716216808: (+3704)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.716230752: (+13944) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.716792511: (+561759) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.716795771: (+3260)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.716804900: (+9129)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.717279697: (+474797) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.717283345: (+3648)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.717293993: (+10648) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.717305530: (+11537) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.717314345: (+8815)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.726856030: (+9541685) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.726860104: (+4074)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.726869437: (+9333)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.766356789: (+39487352) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.766360585: (+3796)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.766374845: (+14260) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.766794400: (+419555) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.766797604: (+3204)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.766806733: (+9129)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.767423956: (+617223) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.767427641: (+3685)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.767440789: (+13148) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.767450604: (+9815)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.767460548: (+9944)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14768.767467104: (+6556)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14768.767486011: (+18907) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.776857919: (+9371908) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.776861011: (+3092)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.776870437: (+9426)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.816537159: (+39666722) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.816540715: (+3556)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.816554455: (+13740) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.816796900: (+242445) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.816800067: (+3167)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.816809381: (+9314)  sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.817603548: (+794167) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.817607289: (+3741)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.817617641: (+10352) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.817628955: (+11314) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.817637678: (+8723)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.826860678: (+9223000) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.826864029: (+3351)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.826874233: (+10204) sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.844434678: (+17560445) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.844440326: (+5648)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14768.844449715: (+9389)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.864439566: (+19989851) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.864443215: (+3649)  sched_switch:         task_server.a:3358 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14768.864705659: (+262444) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14768.864710252: (+4593)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.864766326: (+56074) sched_switch:         kworker/1:1H:91 [100] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14768.864780437: (+14111) sched_switch:         kworker/u8:2:2863 [120] W ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.866680696: (+1900259) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.866684066: (+3370)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.866700214: (+16148) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.866799955: (+99741) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.866803622: (+3667)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.866815103: (+11481) sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.867748622: (+933519) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.867752326: (+3704)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.867768270: (+15944) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.867840974: (+72704) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.867853455: (+12481) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14768.867861344: (+7889)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14768.867881714: (+20370) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.870231103: (+2349389) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.870233826: (+2723)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.870247270: (+13444) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.870251585: (+4315)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.870253955: (+2370)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.870266177: (+12222) sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.870276252: (+10075) sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.870306381: (+30129) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.872387863: (+2081482) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.872390437: (+2574)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.872401585: (+11148) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.872405881: (+4296)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.872408066: (+2185)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.872416992: (+8926)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.872425696: (+8704)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.872445529: (+19833) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.874449696: (+2004167) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.874452289: (+2593)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.874463307: (+11018) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.874467492: (+4185)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.874469733: (+2241)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.874478696: (+8963)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.874487789: (+9093)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.874497863: (+10074) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.876511048: (+2013185) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.876513659: (+2611)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.876524622: (+10963) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.876528900: (+4278)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.876531122: (+2222)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.876540381: (+9259)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.876549326: (+8945)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.876559585: (+10259) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.876866400: (+306815) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.876869548: (+3148)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.876880251: (+10703) sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.881819900: (+4939649) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.881822733: (+2833)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.881834029: (+11296) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
