cpus=4
       trace-cmd-3276  [002] 14601.959526296:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:002
 task_client_A.a-3184  [003] 14603.463702957: (+9945)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.463712716: (+9759)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.464945716: (+1233000) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.464955531: (+9815)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.464965271: (+9740)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.466203364: (+1238093) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.466213864: (+10500) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.466223753: (+9889)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.467455716: (+1231963) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.467465642: (+9926)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.467475401: (+9759)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3279  [000] 14603.467567179: (+91778) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-3279  [000] 14603.467571734: (+4555)  sched_switch:         stress:3279 [120] R ==> ngrok:552 [120]
           ngrok-552   [000] 14603.467609938: (+38204) sched_switch:         ngrok:552 [120] S ==> stress:3286 [120]
          stress-3287  [001] 14603.468438105: (+828167) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3287  [001] 14603.468442420: (+4315)  sched_switch:         stress:3287 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.468462882: (+20462) sched_switch:         ngrok:515 [120] S ==> stress:3285 [120]
          stress-3285  [001] 14603.468532234: (+69352) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3285  [001] 14603.468536160: (+3926)  sched_switch:         stress:3285 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.468546142: (+9982)  sched_switch:         ngrok:515 [120] S ==> stress:3285 [120]
          stress-3285  [001] 14603.468616586: (+70444) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3285  [001] 14603.468620531: (+3945)  sched_switch:         stress:3285 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.468629308: (+8777)  sched_switch:         ngrok:515 [120] S ==> stress:3285 [120]
          stress-3286  [000] 14603.468654049: (+24741) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-3286  [000] 14603.468657494: (+3445)  sched_switch:         stress:3286 [120] R ==> ngrok:552 [120]
          stress-3285  [001] 14603.468684234: (+26740) sched_wakeup:         ngrok:518 [120]<CANT FIND FIELD success> CPU:001
          stress-3285  [001] 14603.468687864: (+3630)  sched_switch:         stress:3285 [120] R ==> ngrok:518 [120]
           ngrok-518   [001] 14603.468700382: (+12518) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
           ngrok-552   [000] 14603.468702123: (+1741)  sched_switch:         ngrok:552 [120] S ==> stress:3286 [120]
           ngrok-518   [001] 14603.468703586: (+1463)  sched_switch:         ngrok:518 [120] R ==> ngrok:515 [120]
   task_server.a-3182  [003] 14603.468704327: (+741)   sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
           ngrok-515   [001] 14603.468712475: (+8148)  sched_switch:         ngrok:515 [120] S ==> ngrok:518 [120]
 task_client_A.a-3184  [003] 14603.468714364: (+1889)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.468724160: (+9796)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3286  [000] 14603.468729605: (+5445)  sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-3286  [000] 14603.468732290: (+2685)  sched_switch:         stress:3286 [120] R ==> ngrok:552 [120]
           ngrok-518   [001] 14603.468740160: (+7870)  sched_switch:         ngrok:518 [120] S ==> stress:3285 [120]
           ngrok-552   [000] 14603.468760734: (+20574) sched_switch:         ngrok:552 [120] S ==> stress:3286 [120]
          stress-3285  [001] 14603.468783142: (+22408) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3285  [001] 14603.468787031: (+3889)  sched_switch:         stress:3285 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.468796957: (+9926)  sched_switch:         ngrok:515 [120] S ==> stress:3285 [120]
   task_server.a-3182  [003] 14603.469961234: (+1164277) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.469971068: (+9834)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.469980549: (+9481)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3284  [002] 14603.470069216: (+88667) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
   task_server.a-3182  [003] 14603.471217475: (+1148259) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.471227920: (+10445) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.471237790: (+9870)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.472469827: (+1232037) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.472479642: (+9815)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.472489457: (+9815)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.473722364: (+1232907) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.473732197: (+9833)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.473741901: (+9704)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3285  [001] 14603.474073290: (+331389) sched_switch:         stress:3285 [120] R ==> stress:3280 [120]
          stress-3278  [002] 14603.474074086: (+796)   sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.474077105: (+3019)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.474083234: (+6129)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3282 [120]
   task_server.a-3182  [003] 14603.474991716: (+908482) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.475008734: (+17018) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.475019475: (+10741) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.476271586: (+1252111) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.476285475: (+13889) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.476297345: (+11870) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.477546234: (+1248889) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.477562494: (+16260) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.477576438: (+13944) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3286  [000] 14603.478081012: (+504574) sched_switch:         stress:3286 [120] R ==> stress:3279 [120]
   task_server.a-3182  [003] 14603.478847475: (+766463) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.478866586: (+19111) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.478878105: (+11519) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.480128438: (+1250333) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.480146679: (+18241) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.480157771: (+11092) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.481410771: (+1253000) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.481424456: (+13685) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.481436568: (+12112) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3282  [002] 14603.482086494: (+649926) sched_switch:         stress:3282 [120] R ==> stress:3281 [120]
          stress-3280  [001] 14603.482094975: (+8481)  sched_switch:         stress:3280 [120] R ==> stress:3285 [120]
   task_server.a-3182  [003] 14603.482701382: (+606407) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.482713308: (+11926) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.482723586: (+10278) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.483958123: (+1234537) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.483968123: (+10000) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.483977882: (+9759)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.485213623: (+1235741) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.485223512: (+9889)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.485233179: (+9667)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.486471994: (+1238815) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.486482586: (+10592) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.486492605: (+10019) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.487724512: (+1231907) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.487734401: (+9889)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.487744031: (+9630)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.488980605: (+1236574) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.488990586: (+9981)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.489000271: (+9685)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3281  [002] 14603.490070994: (+1070723) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.490081808: (+10814) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3279  [000] 14603.490082994: (+1186)  sched_switch:         stress:3279 [120] R ==> stress:3286 [120]
          stress-3278  [002] 14603.490086179: (+3185)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
          stress-3285  [001] 14603.490094197: (+8018)  sched_switch:         stress:3285 [120] R ==> stress:3287 [120]
 brcmf_wdog/mmc1-237   [002] 14603.490111549: (+17352) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> stress:3278 [120]
          stress-3278  [002] 14603.490125290: (+13741) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.490127771: (+2481)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.490135956: (+8185)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3278 [120]
   task_server.a-3182  [003] 14603.490239253: (+103297) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.490249956: (+10703) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.490259808: (+9852)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.491491197: (+1231389) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.491501160: (+9963)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.491510790: (+9630)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.492744382: (+1233592) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.492754216: (+9834)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.492763827: (+9611)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.493998679: (+1234852) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.494008549: (+9870)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.494018234: (+9685)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.495252290: (+1234056) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.495262493: (+10203) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.495272179: (+9686)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.496505493: (+1233314) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.496515364: (+9871)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.496524901: (+9537)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.497752993: (+1228092) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.497762975: (+9982)  sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.497772716: (+9741)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3278  [002] 14603.498071568: (+298852) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3287  [001] 14603.498074142: (+2574)  sched_switch:         stress:3287 [120] R ==> stress:3283 [120]
   task_server.a-3182  [003] 14603.499023993: (+949851) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.499041216: (+17223) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.499052697: (+11481) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.500302586: (+1249889) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.500321308: (+18722) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.500334771: (+13463) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.501585234: (+1250463) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.501599901: (+14667) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.501614160: (+14259) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3286  [000] 14603.502077864: (+463704) sched_switch:         stress:3286 [120] R ==> stress:3279 [120]
   task_server.a-3182  [003] 14603.502878030: (+800166) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.502896327: (+18297) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.502907512: (+11185) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.504162475: (+1254963) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.504179197: (+16722) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.504192975: (+13778) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.505442160: (+1249185) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.505458697: (+16537) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.505470179: (+11482) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3284  [002] 14603.506077623: (+607444) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3283  [001] 14603.506088179: (+10556) sched_switch:         stress:3283 [120] R ==> stress:3280 [120]
   task_server.a-3182  [003] 14603.506737493: (+649314) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.506752586: (+15093) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.506764234: (+11648) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.508016975: (+1252741) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.508033530: (+16555) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.508045734: (+12204) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.509295030: (+1249296) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.509311364: (+16334) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.509323790: (+12426) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.510601790: (+1278000) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.510618512: (+16722) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.510630771: (+12259) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.511881919: (+1251148) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.511899382: (+17463) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.511911808: (+12426) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.513162790: (+1250982) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.513176679: (+13889) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.513189327: (+12648) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3282  [002] 14603.514085938: (+896611) sched_switch:         stress:3282 [120] R ==> stress:3281 [120]
          stress-3279  [000] 14603.514086438: (+500)   sched_switch:         stress:3279 [120] R ==> stress:3286 [120]
          stress-3280  [001] 14603.514091142: (+4704)  sched_switch:         stress:3280 [120] R ==> stress:3285 [120]
   task_server.a-3182  [003] 14603.514448567: (+357425) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.514460771: (+12204) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.514471290: (+10519) sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.515705919: (+1234629) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.515716179: (+10260) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.515725882: (+9703)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.516956308: (+1230426) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.516966419: (+10111) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.516975993: (+9574)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3286  [000] 14603.517820345: (+844352) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-3286  [000] 14603.517824938: (+4593)  sched_switch:         stress:3286 [120] R ==> ngrok:552 [120]
           ngrok-552   [000] 14603.517862771: (+37833) sched_switch:         ngrok:552 [120] S ==> stress:3286 [120]
   task_server.a-3182  [003] 14603.518216086: (+353315) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.518226401: (+10315) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.518236234: (+9833)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
          stress-3285  [001] 14603.518444345: (+208111) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3285  [001] 14603.518448716: (+4371)  sched_switch:         stress:3285 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.518470142: (+21426) sched_switch:         ngrok:515 [120] S ==> stress:3287 [120]
          stress-3287  [001] 14603.518538827: (+68685) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3287  [001] 14603.518543456: (+4629)  sched_switch:         stress:3287 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.518553253: (+9797)  sched_switch:         ngrok:515 [120] S ==> stress:3287 [120]
          stress-3287  [001] 14603.518623660: (+70407) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3287  [001] 14603.518627790: (+4130)  sched_switch:         stress:3287 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.518636493: (+8703)  sched_switch:         ngrok:515 [120] S ==> stress:3287 [120]
          stress-3287  [001] 14603.518707493: (+71000) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3287  [001] 14603.518712586: (+5093)  sched_switch:         stress:3287 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.518721475: (+8889)  sched_switch:         ngrok:515 [120] S ==> stress:3287 [120]
          stress-3287  [001] 14603.518792049: (+70574) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3287  [001] 14603.518796030: (+3981)  sched_switch:         stress:3287 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.518804697: (+8667)  sched_switch:         ngrok:515 [120] S ==> stress:3287 [120]
          stress-3287  [001] 14603.518875697: (+71000) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3287  [001] 14603.518879734: (+4037)  sched_switch:         stress:3287 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.518888493: (+8759)  sched_switch:         ngrok:515 [120] S ==> stress:3287 [120]
          stress-3286  [000] 14603.518905993: (+17500) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-3286  [000] 14603.518909327: (+3334)  sched_switch:         stress:3286 [120] R ==> ngrok:552 [120]
          stress-3287  [001] 14603.518937753: (+28426) sched_wakeup:         ngrok:518 [120]<CANT FIND FIELD success> CPU:001
          stress-3287  [001] 14603.518941642: (+3889)  sched_switch:         stress:3287 [120] R ==> ngrok:518 [120]
           ngrok-552   [000] 14603.518953642: (+12000) sched_switch:         ngrok:552 [120] S ==> stress:3286 [120]
           ngrok-518   [001] 14603.518959623: (+5981)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
           ngrok-518   [001] 14603.518963253: (+3630)  sched_switch:         ngrok:518 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14603.518974160: (+10907) sched_switch:         ngrok:515 [120] S ==> ngrok:518 [120]
          stress-3286  [000] 14603.518983142: (+8982)  sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-3286  [000] 14603.518985771: (+2629)  sched_switch:         stress:3286 [120] R ==> ngrok:552 [120]
           ngrok-518   [001] 14603.518994697: (+8926)  sched_switch:         ngrok:518 [120] S ==> stress:3287 [120]
           ngrok-552   [000] 14603.519012493: (+17796) sched_switch:         ngrok:552 [120] S ==> stress:3286 [120]
   task_server.a-3182  [003] 14603.519466493: (+454000) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
 task_client_A.a-3184  [003] 14603.519476586: (+10093) sched_switch:         task_client_A.a:3184 [0] R ==> task_client_B.a:3186 [0]
 task_client_B.a-3186  [003] 14603.519486382: (+9796)  sched_switch:         task_client_B.a:3186 [0] R ==> task_server.a:3182 [0]
   task_server.a-3182  [003] 14603.520719882: (+1233500) sched_switch:         task_server.a:3182 [0] R ==> task_client_A.a:3184 [0]
