cpus=4
       trace-cmd-3135  [000] 14544.341500071:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14546.319528415: (+4966852) sched_switch:         trace-cmd:3152 [120] S ==> stress:3139 [120]
          stress-3139  [000] 14546.326519934: (+6991519) sched_switch:         stress:3139 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.334494712: (+7974778) sched_switch:         stress:3145 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.342503119: (+8008407) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.350515860: (+8012741) sched_switch:         stress:3139 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.358497360: (+7981500) sched_switch:         stress:3145 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.366496082: (+7998722) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.374514230: (+8018148) sched_switch:         stress:3139 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.382501026: (+7986796) sched_switch:         stress:3145 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.390493637: (+7992611) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.398521878: (+8028241) sched_switch:         stress:3139 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.406494822: (+7972944) sched_switch:         stress:3145 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.414509045: (+8014223) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.422529341: (+8020296) sched_switch:         stress:3139 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.426517637: (+3988296) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3145  [000] 14546.426522582: (+4945)  sched_switch:         stress:3145 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14546.426542100: (+19518) sched_switch:         rcu_preempt:13 [120] W ==> stress:3137 [120]
          stress-3137  [000] 14546.434496082: (+7953982) sched_switch:         stress:3137 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.438512711: (+4016629) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3145  [000] 14546.438522841: (+10130) sched_switch:         stress:3145 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14546.438545656: (+22815) sched_switch:         rcu_preempt:13 [120] W ==> stress:3145 [120]
          stress-3145  [000] 14546.442040452: (+3494796) sched_switch:         stress:3145 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.442515452: (+475000) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14546.442519693: (+4241)  sched_switch:         trace-cmd:3152 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14546.442534693: (+15000) sched_switch:         rcu_preempt:13 [120] W ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.446813933: (+4279240) sched_switch:         trace-cmd:3152 [120] S ==> stress:3137 [120]
          stress-3137  [000] 14546.458497952: (+11684019) sched_switch:         stress:3137 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.470503433: (+12005481) sched_switch:         stress:3145 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.482492600: (+11989167) sched_switch:         stress:3137 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.494496137: (+12003537) sched_switch:         stress:3145 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.502545489: (+8049352) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.510518655: (+7973166) sched_switch:         stress:3139 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.518499063: (+7980408) sched_switch:         stress:3145 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.526494007: (+7994944) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.534541803: (+8047796) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.534556266: (+14463) sched_switch:         stress:3139 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14546.534590933: (+34667) sched_switch:         rcu_preempt:13 [120] W ==> stress:3145 [120]
          stress-3145  [000] 14546.540783951: (+6193018) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3145  [000] 14546.540788118: (+4167)  sched_switch:         stress:3145 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.540796155: (+8037)  sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3137 [120]
          stress-3137  [000] 14546.542514433: (+1718278) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.542520359: (+5926)  sched_switch:         stress:3137 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14546.542538229: (+17870) sched_switch:         rcu_preempt:13 [120] W ==> stress:3145 [120]
          stress-3145  [000] 14546.546604044: (+4065815) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3145  [000] 14546.546612192: (+8148)  sched_switch:         stress:3145 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.546644451: (+32259) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.546676914: (+32463) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.550515951: (+3839037) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.550524174: (+8223)  sched_switch:         stress:3137 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14546.550545748: (+21574) sched_switch:         rcu_preempt:13 [120] W ==> stress:3139 [120]
          stress-3139  [000] 14546.558516581: (+7970833) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.566506729: (+7990148) sched_switch:         stress:3137 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.568514137: (+2007408) sched_switch:         stress:3145 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.573428803: (+4914666) sched_switch:         trace-cmd:3152 [120] S ==> stress:3145 [120]
          stress-3145  [000] 14546.582495118: (+9066315) sched_switch:         stress:3145 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.590512359: (+8017241) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.598499173: (+7986814) sched_switch:         stress:3137 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.599767044: (+1267871) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3145  [000] 14546.599777729: (+10685) sched_switch:         stress:3145 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.599813581: (+35852) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.599846470: (+32889) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3145 [120]
          stress-3145  [000] 14546.606507803: (+6661333) sched_switch:         stress:3145 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.614507803: (+8000000) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.622496303: (+7988500) sched_switch:         stress:3137 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.625355025: (+2858722) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3145  [000] 14546.625364433: (+9408)  sched_switch:         stress:3145 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.625401136: (+36703) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.625444488: (+43352) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3139 [120]
          stress-3139  [000] 14546.628621877: (+3177389) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.628641155: (+19278) sched_switch:         stress:3139 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.628674655: (+33500) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.628703710: (+29055) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3145 [120]
          stress-3145  [000] 14546.630987692: (+2283982) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3145  [000] 14546.630995581: (+7889)  sched_switch:         stress:3145 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.631028433: (+32852) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.631056229: (+27796) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.637584747: (+6528518) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.637604099: (+19352) sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.637657266: (+53167) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.637686525: (+29259) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3145 [120]
          stress-3145  [000] 14546.646487877: (+8801352) sched_switch:         stress:3145 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.654517803: (+8029926) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.654524933: (+7130)  sched_switch:         stress:3139 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.654539488: (+14555) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.662487525: (+7948037) sched_switch:         stress:3137 [120] R ==> stress:3145 [120]
          stress-3145  [000] 14546.670486599: (+7999074) sched_switch:         stress:3145 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.678503803: (+8017204) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.686528118: (+8024315) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.694473081: (+7944963) sched_switch:         stress:3139 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.698619840: (+4146759) sched_switch:         trace-cmd:3152 [120] D ==> stress:3137 [120]
          stress-3137  [000] 14546.698635099: (+15259) sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.698638321: (+3222)  sched_switch:         stress:3137 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.698785173: (+146852) sched_switch:         trace-cmd:3152 [120] D ==> stress:3137 [120]
          stress-3137  [000] 14546.698825581: (+40408) sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.698828340: (+2759)  sched_switch:         stress:3137 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.699400803: (+572463) sched_switch:         trace-cmd:3152 [120] S ==> stress:3137 [120]
          stress-3137  [000] 14546.702529118: (+3128315) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.702538247: (+9129)  sched_switch:         stress:3137 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14546.702560043: (+21796) sched_switch:         rcu_preempt:13 [120] W ==> stress:3139 [120]
          stress-3139  [000] 14546.714514136: (+11954093) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.726175229: (+11661093) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.726184377: (+9148)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.726222266: (+37889) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.726253914: (+31648) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3139 [120]
          stress-3139  [000] 14546.729111766: (+2857852) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.729128173: (+16407) sched_switch:         stress:3139 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.729157006: (+28833) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.729180432: (+23426) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.731385543: (+2205111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.731393562: (+8019)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.731414803: (+21241) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3137 [120]
          stress-3137  [000] 14546.731424506: (+9703)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.731430210: (+5704)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.731448432: (+18222) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.740043006: (+8594574) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.740052488: (+9482)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.740080673: (+28185) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.740105821: (+25148) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3139 [120]
          stress-3139  [000] 14546.750506784: (+10400963) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.762486099: (+11979315) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.774508728: (+12022629) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.786486302: (+11977574) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.798502673: (+12016371) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.810510025: (+12007352) sched_switch:         stress:3137 [120] R ==> stress:3139 [120]
          stress-3139  [000] 14546.820929987: (+10419962) sched_switch:         stress:3139 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.821130173: (+200186) sched_switch:         trace-cmd:3152 [120] D ==> stress:3137 [120]
          stress-3137  [000] 14546.823410543: (+2280370) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.823419210: (+8667)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.823452876: (+33666) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.823485691: (+32815) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3139 [120]
          stress-3139  [000] 14546.823495043: (+9352)  sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.823498432: (+3389)  sched_switch:         stress:3139 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.825712117: (+2213685) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14546.825727191: (+15074) sched_switch:         trace-cmd:3152 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.825756376: (+29185) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.825785173: (+28797) sched_switch:         kworker/0:1H:67 [100] W ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.825999173: (+214000) sched_switch:         trace-cmd:3152 [120] D ==> stress:3139 [120]
          stress-3139  [000] 14546.826035062: (+35889) sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.826037691: (+2629)  sched_switch:         stress:3139 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.826398062: (+360371) sched_switch:         trace-cmd:3152 [120] D ==> stress:3139 [120]
          stress-3139  [000] 14546.826462191: (+64129) sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.826465599: (+3408)  sched_switch:         stress:3139 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.826545728: (+80129) sched_switch:         trace-cmd:3152 [120] D ==> stress:3139 [120]
          stress-3139  [000] 14546.826550932: (+5204)  sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.826553580: (+2648)  sched_switch:         stress:3139 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.826834469: (+280889) sched_switch:         trace-cmd:3152 [120] D ==> stress:3139 [120]
          stress-3139  [000] 14546.838511987: (+11677518) sched_switch:         stress:3139 [120] R ==> stress:3137 [120]
          stress-3137  [000] 14546.838769506: (+257519) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.838774858: (+5352)  sched_switch:         stress:3137 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.838805432: (+30574) sched_switch:         kworker/u8:2:2863 [120] D ==> stress:3137 [120]
          stress-3137  [000] 14546.842897191: (+4091759) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.842905636: (+8445)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.842935098: (+29462) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.842967469: (+32371) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.843057913: (+90444) sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.843060710: (+2797)  sched_switch:         stress:3137 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.843076006: (+15296) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14546.843079117: (+3111)  sched_switch:         trace-cmd:3152 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.843516228: (+437111) sched_switch:         kworker/u8:2:2863 [120] W ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.845487765: (+1971537) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14546.845495710: (+7945)  sched_switch:         trace-cmd:3152 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.845604987: (+109277) sched_switch:         kworker/u8:2:2863 [120] D ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.845627487: (+22500) sched_switch:         trace-cmd:3152 [120] D ==> stress:3137 [120]
          stress-3137  [000] 14546.852336969: (+6709482) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.852347932: (+10963) sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.852383654: (+35722) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.852417043: (+33389) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3139 [120]
          stress-3139  [000] 14546.852427173: (+10130) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.852433247: (+6074)  sched_switch:         stress:3139 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.852588913: (+155666) sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14546.852853321: (+264408) sched_switch:         kworker/u8:2:2863 [120] D ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.852926024: (+72703) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14546.852929913: (+3889)  sched_switch:         trace-cmd:3152 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.852961135: (+31222) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14546.852966487: (+5352)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.852994284: (+27797) sched_switch:         kworker/0:1H:67 [100] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.853063376: (+69092) sched_wakeup:         kworker/0:2H:3147 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14546.853068191: (+4815)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:2H:3147 [100]
    kworker/0:2H-3147  [000] 14546.853076969: (+8778)  sched_switch:         kworker/0:2H:3147 [100] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.853100210: (+23241) sched_switch:         kworker/u8:2:2863 [120] W ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14546.854081969: (+981759) sched_switch:         trace-cmd:3152 [120] S ==> stress:3139 [120]
          stress-3139  [000] 14546.854657265: (+575296) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.854667876: (+10611) sched_switch:         stress:3139 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.854695432: (+27556) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.854753876: (+58444) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3139 [120]
          stress-3139  [000] 14546.854915913: (+162037) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.854920821: (+4908)  sched_switch:         stress:3139 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.854965969: (+45148) sched_wakeup:         kworker/0:2H:3147 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14546.854970006: (+4037)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:2H:3147 [100]
    kworker/0:2H-3147  [000] 14546.854976617: (+6611)  sched_switch:         kworker/0:2H:3147 [100] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.855027506: (+50889) sched_switch:         kworker/u8:2:2863 [120] D ==> stress:3139 [120]
          stress-3139  [000] 14546.864993487: (+9965981) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3139  [000] 14546.865006413: (+12926) sched_switch:         stress:3139 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.865069247: (+62834) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.865107395: (+38148) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14546.865147747: (+40352) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3137 [120]
          stress-3137  [000] 14546.867099135: (+1951388) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.867106450: (+7315)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.867134932: (+28482) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.867158043: (+23111) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.867177580: (+19537) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14546.867203247: (+25667) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3137 [120]
          stress-3137  [000] 14546.871285413: (+4082166) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.871294432: (+9019)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.871317987: (+23555) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.871352024: (+34037) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.871365358: (+13334) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.871369284: (+3926)  sched_switch:         stress:3137 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.871718061: (+348777) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14546.871723376: (+5315)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.871743580: (+20204) sched_switch:         kworker/0:1H:67 [100] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14546.871763561: (+19981) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3137 [120]
          stress-3137  [000] 14546.873618117: (+1854556) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.873626765: (+8648)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.873654284: (+27519) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.873690932: (+36648) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3137 [120]
          stress-3137  [000] 14546.879819802: (+6128870) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3137  [000] 14546.879829635: (+9833)  sched_switch:         stress:3137 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14546.879857987: (+28352) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.879876913: (+18926) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14546.879891413: (+14500) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14546.879920006: (+28593) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3139 [120]
          stress-3139  [000] 14546.882936080: (+3016074) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
