CPU 3 is empty
cpus=4
          stress-3035  [001] 14483.547264081:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14483.895864616: (+3929259) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14483.899963116: (+4098500) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.903176616: (+3213500) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14483.907939413: (+4762797) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.911729394: (+3789981) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14483.912312339: (+582945) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3032  [001] 14483.912318783: (+6444)  sched_switch:         stress:3032 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14483.912342264: (+23481) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.912805079: (+462815) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14483.915978801: (+3173722) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.918498653: (+2519852) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14483.922402135: (+3903482) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3028  [001] 14483.922407079: (+4944)  sched_switch:         stress:3028 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14483.922437801: (+30722) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.925573468: (+3135667) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14483.927945894: (+2372426) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.929854357: (+1908463) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14483.935987542: (+6133185) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.940931190: (+4943648) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14483.943949450: (+3018260) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.946400394: (+2450944) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14483.951949412: (+5549018) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.956458875: (+4509463) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14483.959954579: (+3495704) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.962325246: (+2370667) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14483.962329709: (+4463)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14483.962352487: (+22778) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.962839098: (+486611) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14483.967952968: (+5113870) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.972156968: (+4204000) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14483.972185431: (+28463) sched_switch:         stress:3028 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.972210764: (+25333) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14483.972405690: (+194926) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3032  [001] 14483.972410283: (+4593)  sched_switch:         stress:3032 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14483.972424375: (+14092) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.972583801: (+159426) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14483.975979523: (+3395722) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.978766061: (+2786538) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14483.983974598: (+5208537) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.984004135: (+29537) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14483.984007894: (+3759)  sched_switch:         task_client_A.a:2963 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001] 14483.984034190: (+26296) sched_switch:         rcu_preempt:13 [120] W ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.986347209: (+2313019) sched_wakeup:         stress:3028 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14483.988349542: (+2002333) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14483.991964875: (+3615333) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
          stress-3028  [001] 14483.991969764: (+4889)  sched_switch:         stress:3028 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001] 14483.991980338: (+10574) sched_switch:         rcu_preempt:13 [120] W ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.994969857: (+2989519) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14483.995969579: (+999722) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
          stress-3035  [001] 14483.995972597: (+3018)  sched_switch:         stress:3035 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001] 14483.995982820: (+10223) sched_switch:         rcu_preempt:13 [120] W ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14483.996808727: (+825907) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14483.999964486: (+3155759) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.002571486: (+2607000) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.007982634: (+5411148) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.012335301: (+4352667) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.012339394: (+4093)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.012363523: (+24129) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.012477283: (+113760) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.015977171: (+3499888) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.018868857: (+2891686) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.022419320: (+3550463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3027  [001] 14484.022423246: (+3926)  sched_switch:         stress:3027 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.022444783: (+21537) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.025376820: (+2932037) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.027970783: (+2593963) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.030112801: (+2142018) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.035968783: (+5855982) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.040806838: (+4838055) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.043988171: (+3181333) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.046613227: (+2625056) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.051988875: (+5375648) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.056443819: (+4454944) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.059975819: (+3532000) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.062348764: (+2372945) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.062352542: (+3778)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.062369968: (+17426) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.062929116: (+559148) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.062942208: (+13092) sched_switch:         stress:3028 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.062953505: (+11297) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.063981986: (+1028481) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
          stress-3027  [001] 14484.063987042: (+5056)  sched_switch:         stress:3027 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14484.063998912: (+11870) sched_switch:         kworker/1:2:2867 [120] W ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.064859671: (+860759) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.067977782: (+3118111) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.070594634: (+2616852) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.072421968: (+1827334) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3027  [001] 14484.072425319: (+3351)  sched_switch:         stress:3027 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.072436523: (+11204) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.072981468: (+544945) sched_wakeup:         stress:3028 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.073985449: (+1003981) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.079981134: (+5995685) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.084897060: (+4915926) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.087998819: (+3101759) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.090538060: (+2539241) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.095989727: (+5451667) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.100457727: (+4468000) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.103986467: (+3528740) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.106878838: (+2892371) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.112001819: (+5122981) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.112357227: (+355408) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.112361412: (+4185)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.112380116: (+18704) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.116222319: (+3842203) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.119990930: (+3768611) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.122435449: (+2444519) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.122439967: (+4518)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.122452171: (+12204) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.123101764: (+649593) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.127990264: (+4888500) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.132024097: (+4033833) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.135999764: (+3975667) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.139277967: (+3278203) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.144015801: (+4737834) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.147917097: (+3901296) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.152015264: (+4098167) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.155385856: (+3370592) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.159997486: (+4611630) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.162367689: (+2370203) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.162371745: (+4056)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.162386801: (+15056) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.163817523: (+1430722) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.168004467: (+4186944) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.171457838: (+3453371) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.172444763: (+986925) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3028  [001] 14484.172450615: (+5852)  sched_switch:         stress:3028 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.172472541: (+21926) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.173281449: (+808908) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.176022449: (+2741000) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.178272393: (+2249944) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.184005004: (+5732611) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.188015375: (+4010371) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.188020245: (+4870)  sched_switch:         task_client_A.a:2963 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14484.188063115: (+42870) sched_switch:         kworker/1:2:2867 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.188076893: (+13778) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.188079523: (+2630)  sched_switch:         task_client_A.a:2963 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14484.188095189: (+15666) sched_switch:         kworker/1:2:2867 [120] W ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.188813078: (+717889) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.192006912: (+3193834) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.194651967: (+2645055) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.200013134: (+5361167) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.204448449: (+4435315) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.208026226: (+3577777) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.210984245: (+2958019) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.212381467: (+1397222) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3027  [001] 14484.212384967: (+3500)  sched_switch:         stress:3027 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.212401745: (+16778) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.213536837: (+1135092) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.216029134: (+2492297) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.218043023: (+2013889) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.218772541: (+729518) sched_switch:         stress:3028 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.219353597: (+581056) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.222455837: (+3102240) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3027  [001] 14484.222460374: (+4537)  sched_switch:         stress:3027 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.222484782: (+24408) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.224432189: (+1947407) sched_wakeup:         stress:3028 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.224977745: (+545556) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.228018448: (+3040703) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.230437411: (+2418963) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.236015467: (+5578056) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.240475004: (+4459537) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.244042800: (+3567796) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.246836004: (+2793204) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.252018893: (+5182889) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.255908337: (+3889444) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.260035152: (+4126815) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.262393578: (+2358426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.262398022: (+4444)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.262420152: (+22130) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.263025689: (+605537) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.268059041: (+5033352) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.271656671: (+3597630) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.272473559: (+816888) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3035  [001] 14484.272476948: (+3389)  sched_switch:         stress:3035 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.272501282: (+24334) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.273094282: (+593000) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.276027930: (+2933648) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.278164874: (+2136944) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.284031633: (+5866759) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.288378782: (+4347149) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.292029652: (+3650870) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.294740782: (+2711130) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.296056263: (+1315481) sched_switch:         stress:3028 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.297040967: (+984704) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.298542874: (+1501907) sched_wakeup:         stress:3028 [120]<CANT FIND FIELD success> CPU:001
          stress-3032  [001] 14484.300050930: (+1508056) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.302319615: (+2268685) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.308033800: (+5714185) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.312408578: (+4374778) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.312412559: (+3981)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.312434300: (+21741) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.312443633: (+9333)  sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.316037318: (+3593685) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.318800818: (+2763500) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.322486448: (+3685630) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3035  [001] 14484.322490152: (+3704)  sched_switch:         stress:3035 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.322501281: (+11129) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.325390318: (+2889037) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.328057596: (+2667278) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.330152355: (+2094759) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.336039355: (+5887000) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.340691911: (+4652556) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.344077226: (+3385315) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.346763763: (+2686537) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.352042152: (+5278389) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.356283541: (+4241389) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.356314263: (+30722) sched_switch:         stress:3028 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.356335059: (+20796) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14484.360070170: (+3735111) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.362414189: (+2344019) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.362418596: (+4407)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.362439541: (+20945) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.362770207: (+330666) sched_wakeup:         stress:3028 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14484.363038800: (+268593) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3028  [001] 14484.368048096: (+5009296) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.371993300: (+3945204) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.372491615: (+498315) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3027  [001] 14484.372495207: (+3592)  sched_switch:         stress:3027 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14484.372507744: (+12537) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.372899596: (+391852) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3027 [120]
          stress-3027  [001] 14484.376049040: (+3149444) sched_switch:         stress:3027 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.378530929: (+2481889) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3035  [001] 14484.384056466: (+5525537) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14484.388402133: (+4345667) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
